국가,질병명,연도,성별,사망률,국가영문,위도,경도
독일, 간질환,2002,여자,8.5,germany,51.00000000,9.00000000
독일,사망의 외부요인,2002,남자,44.6,germany,51.00000000,9.00000000
독일,사망의 외부요인,2002,여자,17.2,germany,51.00000000,9.00000000
독일, 운수사고,2002,남자,12.7,germany,51.00000000,9.00000000
독일, 운수사고,2002,여자,4.4,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2002,남자,16.1,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2002,여자,5.0,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2003,남자,8.5,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2003,여자,5.5,germany,51.00000000,9.00000000
독일, 호흡기결핵,2003,남자,0.5,germany,51.00000000,9.00000000
독일, 호흡기결핵,2003,여자,0.2,germany,51.00000000,9.00000000
독일,악성신생물(암),2003,남자,171.3,germany,51.00000000,9.00000000
독일,악성신생물(암),2003,여자,105.6,germany,51.00000000,9.00000000
독일, 위,2003,남자,9.8,germany,51.00000000,9.00000000
독일, 위,2003,여자,5.5,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2003,남자,5.8,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2003,여자,2.2,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2003,남자,43.5,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2003,여자,12.7,germany,51.00000000,9.00000000
독일, 유방,2003,여자,20.5,germany,51.00000000,9.00000000
독일,당뇨병,2003,남자,13.8,germany,51.00000000,9.00000000
독일,당뇨병,2003,여자,11.6,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2003,남자,256.3,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2003,여자,172.4,germany,51.00000000,9.00000000
독일, 고혈압성질환,2003,남자,12.1,germany,51.00000000,9.00000000
독일, 고혈압성질환,2003,여자,12.2,germany,51.00000000,9.00000000
독일, 허혈성심질환,2003,남자,120.3,germany,51.00000000,9.00000000
독일, 허혈성심질환,2003,여자,63.7,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2003,남자,43.2,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2003,여자,35.3,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2003,남자,46.4,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2003,여자,22.4,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2003,남자,34.8,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2003,여자,20.0,germany,51.00000000,9.00000000
독일, 간질환,2003,남자,20.0,germany,51.00000000,9.00000000
독일, 간질환,2003,여자,8.1,germany,51.00000000,9.00000000
독일,사망의 외부요인,2003,남자,44.3,germany,51.00000000,9.00000000
독일,사망의 외부요인,2003,여자,16.7,germany,51.00000000,9.00000000
독일, 운수사고,2003,남자,12.2,germany,51.00000000,9.00000000
독일, 운수사고,2003,여자,3.9,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2003,남자,16.1,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2003,여자,4.9,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2004,남자,8.3,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2004,여자,5.5,germany,51.00000000,9.00000000
독일, 호흡기결핵,2004,남자,0.5,germany,51.00000000,9.00000000
독일, 호흡기결핵,2004,여자,0.2,germany,51.00000000,9.00000000
독일,악성신생물(암),2004,남자,166.9,germany,51.00000000,9.00000000
독일,악성신생물(암),2004,여자,104.0,germany,51.00000000,9.00000000
독일, 위,2004,남자,9.4,germany,51.00000000,9.00000000
독일, 위,2004,여자,5.0,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2004,남자,5.8,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2004,여자,2.2,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2004,남자,42.5,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2004,여자,13.1,germany,51.00000000,9.00000000
독일, 유방,2004,여자,20.7,germany,51.00000000,9.00000000
독일,당뇨병,2004,남자,13.8,germany,51.00000000,9.00000000
독일,당뇨병,2004,여자,11.1,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2004,남자,234.0,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2004,여자,158.0,germany,51.00000000,9.00000000
독일, 고혈압성질환,2004,남자,12.4,germany,51.00000000,9.00000000
독일, 고혈압성질환,2004,여자,12.4,germany,51.00000000,9.00000000
독일, 허혈성심질환,2004,남자,111.2,germany,51.00000000,9.00000000
독일, 허혈성심질환,2004,여자,58.3,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2004,남자,38.4,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2004,여자,32.1,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2004,남자,41.4,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2004,여자,20.0,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2004,남자,33.9,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2004,여자,19.6,germany,51.00000000,9.00000000
독일, 간질환,2004,남자,18.6,germany,51.00000000,9.00000000
독일, 간질환,2004,여자,7.6,germany,51.00000000,9.00000000
독일,사망의 외부요인,2004,남자,41.5,germany,51.00000000,9.00000000
독일,사망의 외부요인,2004,여자,15.7,germany,51.00000000,9.00000000
독일, 운수사고,2004,남자,10.7,germany,51.00000000,9.00000000
독일, 운수사고,2004,여자,3.4,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2004,남자,15.4,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2004,여자,4.4,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2005,남자,8.9,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2005,여자,5.6,germany,51.00000000,9.00000000
독일, 호흡기결핵,2005,남자,0.4,germany,51.00000000,9.00000000
독일, 호흡기결핵,2005,여자,0.2,germany,51.00000000,9.00000000
독일,악성신생물(암),2005,남자,163.9,germany,51.00000000,9.00000000
독일,악성신생물(암),2005,여자,103.3,germany,51.00000000,9.00000000
독일, 위,2005,남자,9.1,germany,51.00000000,9.00000000
독일, 위,2005,여자,4.8,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2005,남자,5.6,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2005,여자,2.1,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2005,남자,41.6,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2005,여자,13.8,germany,51.00000000,9.00000000
독일, 유방,2005,여자,20.2,germany,51.00000000,9.00000000
독일,당뇨병,2005,남자,13.8,germany,51.00000000,9.00000000
독일,당뇨병,2005,여자,11.1,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2005,남자,225.1,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2005,여자,152.4,germany,51.00000000,9.00000000
독일, 고혈압성질환,2005,남자,12.4,germany,51.00000000,9.00000000
독일, 고혈압성질환,2005,여자,12.9,germany,51.00000000,9.00000000
독일, 허혈성심질환,2005,남자,105.3,germany,51.00000000,9.00000000
독일, 허혈성심질환,2005,여자,54.6,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2005,남자,36.4,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2005,여자,30.4,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2005,남자,42.8,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2005,여자,21.7,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2005,남자,33.2,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2005,여자,19.5,germany,51.00000000,9.00000000
독일, 간질환,2005,남자,18.0,germany,51.00000000,9.00000000
독일, 간질환,2005,여자,7.4,germany,51.00000000,9.00000000
독일,사망의 외부요인,2005,남자,39.8,germany,51.00000000,9.00000000
독일,사망의 외부요인,2005,여자,15.4,germany,51.00000000,9.00000000
독일, 운수사고,2005,남자,9.7,germany,51.00000000,9.00000000
독일, 운수사고,2005,여자,3.2,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2005,남자,14.5,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2005,여자,4.4,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2006,남자,8.5,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2006,여자,5.7,germany,51.00000000,9.00000000
독일, 호흡기결핵,2006,남자,0.4,germany,51.00000000,9.00000000
독일, 호흡기결핵,2006,여자,0.1,germany,51.00000000,9.00000000
독일,악성신생물(암),2006,남자,160.4,germany,51.00000000,9.00000000
독일,악성신생물(암),2006,여자,101.1,germany,51.00000000,9.00000000
독일, 위,2006,남자,8.5,germany,51.00000000,9.00000000
독일, 위,2006,여자,4.6,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2006,남자,6.0,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2006,여자,2.3,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2006,남자,40.8,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2006,여자,13.8,germany,51.00000000,9.00000000
독일, 유방,2006,여자,19.7,germany,51.00000000,9.00000000
독일,당뇨병,2006,남자,12.4,germany,51.00000000,9.00000000
독일,당뇨병,2006,여자,9.7,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2006,남자,212.1,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2006,여자,143.6,germany,51.00000000,9.00000000
독일, 고혈압성질환,2006,남자,12.0,germany,51.00000000,9.00000000
독일, 고혈압성질환,2006,여자,12.8,germany,51.00000000,9.00000000
독일, 허혈성심질환,2006,남자,99.2,germany,51.00000000,9.00000000
독일, 허혈성심질환,2006,여자,51.2,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2006,남자,34.2,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2006,여자,28.4,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2006,남자,39.6,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2006,여자,19.7,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2006,남자,31.8,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2006,여자,19.2,germany,51.00000000,9.00000000
독일, 간질환,2006,남자,16.9,germany,51.00000000,9.00000000
독일, 간질환,2006,여자,7.2,germany,51.00000000,9.00000000
독일,사망의 외부요인,2006,남자,38.2,germany,51.00000000,9.00000000
독일,사망의 외부요인,2006,여자,14.6,germany,51.00000000,9.00000000
독일, 운수사고,2006,남자,9.3,germany,51.00000000,9.00000000
독일, 운수사고,2006,여자,2.9,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2006,남자,13.6,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2006,여자,4.1,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2007,남자,9.0,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2007,여자,6.3,germany,51.00000000,9.00000000
독일, 호흡기결핵,2007,남자,0.4,germany,51.00000000,9.00000000
독일, 호흡기결핵,2007,여자,0.1,germany,51.00000000,9.00000000
독일,악성신생물(암),2007,남자,157.1,germany,51.00000000,9.00000000
독일,악성신생물(암),2007,여자,99.8,germany,51.00000000,9.00000000
독일, 위,2007,남자,8.1,germany,51.00000000,9.00000000
독일, 위,2007,여자,4.3,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2007,남자,6.1,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2007,여자,2.2,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2007,남자,40.1,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2007,여자,14.2,germany,51.00000000,9.00000000
독일, 유방,2007,여자,18.8,germany,51.00000000,9.00000000
독일,당뇨병,2007,남자,11.9,germany,51.00000000,9.00000000
독일,당뇨병,2007,여자,9.2,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2007,남자,205.4,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2007,여자,138.5,germany,51.00000000,9.00000000
독일, 고혈압성질환,2007,남자,12.4,germany,51.00000000,9.00000000
독일, 고혈압성질환,2007,여자,13.1,germany,51.00000000,9.00000000
독일, 허혈성심질환,2007,남자,94.0,germany,51.00000000,9.00000000
독일, 허혈성심질환,2007,여자,48.1,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2007,남자,31.7,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2007,여자,26.2,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2007,남자,40.6,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2007,여자,20.2,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2007,남자,30.8,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2007,여자,18.2,germany,51.00000000,9.00000000
독일, 간질환,2007,남자,16.0,germany,51.00000000,9.00000000
독일, 간질환,2007,여자,6.6,germany,51.00000000,9.00000000
독일,사망의 외부요인,2007,남자,36.1,germany,51.00000000,9.00000000
독일,사망의 외부요인,2007,여자,13.6,germany,51.00000000,9.00000000
독일, 운수사고,2007,남자,8.8,germany,51.00000000,9.00000000
독일, 운수사고,2007,여자,2.9,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2007,남자,13.1,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2007,여자,3.8,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2008,남자,9.3,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2008,여자,6.5,germany,51.00000000,9.00000000
독일, 호흡기결핵,2008,남자,0.3,germany,51.00000000,9.00000000
독일, 호흡기결핵,2008,여자,0.1,germany,51.00000000,9.00000000
독일,악성신생물(암),2008,남자,156.9,germany,51.00000000,9.00000000
독일,악성신생물(암),2008,여자,100.3,germany,51.00000000,9.00000000
독일, 위,2008,남자,8.0,germany,51.00000000,9.00000000
독일, 위,2008,여자,4.3,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2008,남자,6.0,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2008,여자,2.3,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2008,남자,39.7,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2008,여자,14.7,germany,51.00000000,9.00000000
독일, 유방,2008,여자,19.0,germany,51.00000000,9.00000000
독일,당뇨병,2008,남자,11.7,germany,51.00000000,9.00000000
독일,당뇨병,2008,여자,9.1,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2008,남자,195.4,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2008,여자,134.6,germany,51.00000000,9.00000000
독일, 고혈압성질환,2008,남자,12.0,germany,51.00000000,9.00000000
독일, 고혈압성질환,2008,여자,13.0,germany,51.00000000,9.00000000
독일, 허혈성심질환,2008,남자,87.4,germany,51.00000000,9.00000000
독일, 허혈성심질환,2008,여자,44.7,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2008,남자,30.9,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2008,여자,26.1,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2008,남자,39.7,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2008,여자,20.4,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2008,남자,30.4,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2008,여자,18.8,germany,51.00000000,9.00000000
독일, 간질환,2008,남자,15.6,germany,51.00000000,9.00000000
독일, 간질환,2008,여자,6.9,germany,51.00000000,9.00000000
독일,사망의 외부요인,2008,남자,35.8,germany,51.00000000,9.00000000
독일,사망의 외부요인,2008,여자,13.9,germany,51.00000000,9.00000000
독일, 운수사고,2008,남자,8.1,germany,51.00000000,9.00000000
독일, 운수사고,2008,여자,2.6,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2008,남자,13.1,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2008,여자,3.9,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2009,남자,9.5,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2009,여자,6.6,germany,51.00000000,9.00000000
독일, 호흡기결핵,2009,남자,0.3,germany,51.00000000,9.00000000
독일, 호흡기결핵,2009,여자,0.1,germany,51.00000000,9.00000000
독일,악성신생물(암),2009,남자,153.5,germany,51.00000000,9.00000000
독일,악성신생물(암),2009,여자,98.9,germany,51.00000000,9.00000000
독일, 위,2009,남자,7.6,germany,51.00000000,9.00000000
독일, 위,2009,여자,4.1,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2009,남자,6.2,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2009,여자,2.3,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2009,남자,38.4,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2009,여자,14.8,germany,51.00000000,9.00000000
독일, 유방,2009,여자,18.5,germany,51.00000000,9.00000000
독일,당뇨병,2009,남자,11.6,germany,51.00000000,9.00000000
독일,당뇨병,2009,여자,9.1,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2009,남자,190.9,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2009,여자,130.1,germany,51.00000000,9.00000000
독일, 고혈압성질환,2009,남자,11.6,germany,51.00000000,9.00000000
독일, 고혈압성질환,2009,여자,12.7,germany,51.00000000,9.00000000
독일, 허혈성심질환,2009,남자,86.2,germany,51.00000000,9.00000000
독일, 허혈성심질환,2009,여자,43.0,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2009,남자,29.8,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2009,여자,25.2,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2009,남자,41.2,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2009,여자,21.6,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2009,남자,29.2,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2009,여자,17.7,germany,51.00000000,9.00000000
독일, 간질환,2009,남자,15.2,germany,51.00000000,9.00000000
독일, 간질환,2009,여자,6.6,germany,51.00000000,9.00000000
독일,사망의 외부요인,2009,남자,35.5,germany,51.00000000,9.00000000
독일,사망의 외부요인,2009,여자,13.6,germany,51.00000000,9.00000000
독일, 운수사고,2009,남자,7.6,germany,51.00000000,9.00000000
독일, 운수사고,2009,여자,2.3,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2009,남자,13.3,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2009,여자,3.9,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2010,남자,9.4,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2010,여자,6.3,germany,51.00000000,9.00000000
독일, 호흡기결핵,2010,남자,0.3,germany,51.00000000,9.00000000
독일, 호흡기결핵,2010,여자,0.1,germany,51.00000000,9.00000000
독일,악성신생물(암),2010,남자,151.5,germany,51.00000000,9.00000000
독일,악성신생물(암),2010,여자,98.3,germany,51.00000000,9.00000000
독일, 위,2010,남자,7.4,germany,51.00000000,9.00000000
독일, 위,2010,여자,3.9,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2010,남자,6.2,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2010,여자,2.3,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2010,남자,37.8,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2010,여자,15.1,germany,51.00000000,9.00000000
독일, 유방,2010,여자,18.5,germany,51.00000000,9.00000000
독일,당뇨병,2010,남자,11.8,germany,51.00000000,9.00000000
독일,당뇨병,2010,여자,8.8,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2010,남자,182.8,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2010,여자,124.8,germany,51.00000000,9.00000000
독일, 고혈압성질환,2010,남자,11.3,germany,51.00000000,9.00000000
독일, 고혈압성질환,2010,여자,12.7,germany,51.00000000,9.00000000
독일, 허혈성심질환,2010,남자,82.5,germany,51.00000000,9.00000000
독일, 허혈성심질환,2010,여자,41.0,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2010,남자,28.3,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2010,여자,24.1,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2010,남자,38.4,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2010,여자,20.1,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2010,남자,28.8,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2010,여자,17.6,germany,51.00000000,9.00000000
독일, 간질환,2010,남자,15.0,germany,51.00000000,9.00000000
독일, 간질환,2010,여자,6.6,germany,51.00000000,9.00000000
독일,사망의 외부요인,2010,남자,35.6,germany,51.00000000,9.00000000
독일,사망의 외부요인,2010,여자,14.3,germany,51.00000000,9.00000000
독일, 운수사고,2010,남자,6.5,germany,51.00000000,9.00000000
독일, 운수사고,2010,여자,2.3,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2010,남자,13.8,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2010,여자,4.1,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2011,남자,9.5,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2011,여자,6.6,germany,51.00000000,9.00000000
독일, 호흡기결핵,2011,남자,0.2,germany,51.00000000,9.00000000
독일, 호흡기결핵,2011,여자,0.1,germany,51.00000000,9.00000000
독일,악성신생물(암),2011,남자,149.6,germany,51.00000000,9.00000000
독일,악성신생물(암),2011,여자,98.6,germany,51.00000000,9.00000000
독일, 위,2011,남자,7.1,germany,51.00000000,9.00000000
독일, 위,2011,여자,3.9,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2011,남자,6.2,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2011,여자,2.3,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2011,남자,37.4,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2011,여자,15.8,germany,51.00000000,9.00000000
독일, 유방,2011,여자,18.7,germany,51.00000000,9.00000000
독일,당뇨병,2011,남자,11.8,germany,51.00000000,9.00000000
독일,당뇨병,2011,여자,8.7,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2011,남자,171.3,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2011,여자,118.0,germany,51.00000000,9.00000000
독일, 고혈압성질환,2011,남자,11.5,germany,51.00000000,9.00000000
독일, 고혈압성질환,2011,여자,12.8,germany,51.00000000,9.00000000
독일, 허혈성심질환,2011,남자,76.6,germany,51.00000000,9.00000000
독일, 허혈성심질환,2011,여자,37.8,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2011,남자,26.6,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2011,여자,22.4,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2011,남자,37.3,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2011,여자,19.8,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2011,남자,27.2,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2011,여자,16.3,germany,51.00000000,9.00000000
독일, 간질환,2011,남자,14.3,germany,51.00000000,9.00000000
독일, 간질환,2011,여자,6.4,germany,51.00000000,9.00000000
독일,사망의 외부요인,2011,남자,35.1,germany,51.00000000,9.00000000
독일,사망의 외부요인,2011,여자,13.4,germany,51.00000000,9.00000000
독일, 운수사고,2011,남자,7.3,germany,51.00000000,9.00000000
독일, 운수사고,2011,여자,2.1,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2011,남자,13.8,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2011,여자,4.0,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2012,남자,9.8,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2012,여자,7.3,germany,51.00000000,9.00000000
독일, 호흡기결핵,2012,남자,0.3,germany,51.00000000,9.00000000
독일, 호흡기결핵,2012,여자,0.1,germany,51.00000000,9.00000000
독일,악성신생물(암),2012,남자,146.4,germany,51.00000000,9.00000000
독일,악성신생물(암),2012,여자,96.6,germany,51.00000000,9.00000000
독일, 위,2012,남자,7.0,germany,51.00000000,9.00000000
독일, 위,2012,여자,3.7,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2012,남자,6.2,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2012,여자,2.3,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2012,남자,36.7,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2012,여자,16.1,germany,51.00000000,9.00000000
독일, 유방,2012,여자,18.2,germany,51.00000000,9.00000000
독일,당뇨병,2012,남자,11.6,germany,51.00000000,9.00000000
독일,당뇨병,2012,여자,8.7,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2012,남자,170.3,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2012,여자,116.7,germany,51.00000000,9.00000000
독일, 고혈압성질환,2012,남자,11.9,germany,51.00000000,9.00000000
독일, 고혈압성질환,2012,여자,13.4,germany,51.00000000,9.00000000
독일, 허혈성심질환,2012,남자,75.7,germany,51.00000000,9.00000000
독일, 허혈성심질환,2012,여자,36.9,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2012,남자,25.8,germany,51.00000000,9.00000000
독일, 뇌혈관질환,2012,여자,21.7,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2012,남자,36.0,germany,51.00000000,9.00000000
독일,호흡기계통의 질환,2012,여자,19.2,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2012,남자,26.5,germany,51.00000000,9.00000000
독일,소화기계통의 질환,2012,여자,15.6,germany,51.00000000,9.00000000
독일, 간질환,2012,남자,14.1,germany,51.00000000,9.00000000
독일, 간질환,2012,여자,5.9,germany,51.00000000,9.00000000
독일,사망의 외부요인,2012,남자,33.1,germany,51.00000000,9.00000000
독일,사망의 외부요인,2012,여자,13.7,germany,51.00000000,9.00000000
독일, 운수사고,2012,남자,6.5,germany,51.00000000,9.00000000
독일, 운수사고,2012,여자,2.1,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2012,남자,13.0,germany,51.00000000,9.00000000
독일, 고의적 자해(자살),2012,여자,4.2,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2013,남자,10.2,germany,51.00000000,9.00000000
독일,특정감염성 및 기생충성질환,2013,여자,7.2,germany,51.00000000,9.00000000
독일, 호흡기결핵,2013,남자,0.3,germany,51.00000000,9.00000000
독일, 호흡기결핵,2013,여자,0.1,germany,51.00000000,9.00000000
독일,악성신생물(암),2013,남자,149.5,germany,51.00000000,9.00000000
독일,악성신생물(암),2013,여자,97.4,germany,51.00000000,9.00000000
독일, 위,2013,남자,6.9,germany,51.00000000,9.00000000
독일, 위,2013,여자,3.6,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2013,남자,6.1,germany,51.00000000,9.00000000
독일, 간 및 간내 쓸개관,2013,여자,2.3,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2013,남자,37.0,germany,51.00000000,9.00000000
독일, 기관·기관지 및 폐,2013,여자,16.5,germany,51.00000000,9.00000000
독일, 유방,2013,여자,18.2,germany,51.00000000,9.00000000
독일,당뇨병,2013,남자,12.2,germany,51.00000000,9.00000000
독일,당뇨병,2013,여자,8.6,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2013,남자,176.3,germany,51.00000000,9.00000000
독일,순환기계통의 질환,2013,여자,118.7,germany,51.00000000,9.00000000
독일, 고혈압성질환,2013,남자,13.4,germany,51.00000000,9.00000000
독일, 고혈압성질환,2013,여자,14.7,germany,51.00000000,9.00000000
